DateTime, CaseName, Status, Mode, Number, LoadMult, NumDevices, NumBuses, NumNodes, Iterations, ControlMode, ControlIterations, MostIterationsDone, Year, Hour, MaxPuVoltage, MinPuVoltage, TotalMW, TotalMvar, MWLosses, pctLosses, MvarLosses, Frequency
"16/05/2016 17:23:32", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 17:27:21", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 18:02:59", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 18:09:35", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 18:16:08", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 18:22:33", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 18:28:19", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 18:41:51", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 18:45:50", ieee123, SOLVED, Snap, 100,    1.000, 246, 131, 277, 3, OFF, 1, 3, 0, 0, 1.0528, 0.97973, 3.63093, 1.30927, 0.101511, 2.796, 0.170603, 50
"16/05/2016 18:50:34", ieee123, SOLVED, Snap, 100,    1.000, 246, 131, 277, 3, OFF, 1, 3, 0, 0, 1.0528, 0.97973, 3.63093, 1.30927, 0.101511, 2.796, 0.170603, 50
"16/05/2016 19:06:10", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 21:03:58", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 21:58:55", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 22:07:04", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 22:10:38", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 22:13:01", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 22:20:38", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 22:24:12", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 22:32:06", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 22:42:24", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 23:20:11", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"16/05/2016 23:24:20", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"17/05/2016 01:20:13", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 01:26:27", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 01:32:41", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 01:38:10", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 01:38:19", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 01:41:16", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 01:46:35", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 01:57:44", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:03:23", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:06:16", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:07:54", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:10:17", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:11:39", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:16:43", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:19:59", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:20:21", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:22:01", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:24:36", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:26:48", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:28:31", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:30:24", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:31:25", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:32:09", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:32:54", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:37:47", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:46:37", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:52:14", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 02:58:05", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 03:03:30", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 03:05:22", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 03:10:42", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 03:13:12", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 03:15:43", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 03:17:10", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 03:18:42", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:08:25", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:18:44", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:20:27", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:22:35", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:24:38", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:26:26", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:28:16", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:30:39", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:33:48", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:34:54", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:35:58", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:36:38", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:38:50", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:40:22", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:42:22", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:44:11", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 10:48:39", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 11:24:33", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 11:26:43", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 11:26:54", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 15:45:14", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 15:49:23", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 15:49:31", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 15:50:52", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 15:57:08", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:03:27", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:03:57", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:22:31", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:28:00", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:31:34", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:37:45", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:45:32", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:46:05", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:47:03", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:47:28", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:57:44", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 16:59:40", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:06:13", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:07:58", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:08:53", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:09:14", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:12:35", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:13:25", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:20:27", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:26:41", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:32:32", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:52:50", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 17:54:20", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 18:12:22", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 18:15:20", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 18:15:27", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 18:16:31", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 18:36:16", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 18:36:48", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 19:36:07", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 19:46:16", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 19:46:45", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 19:48:09", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 19:52:39", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 20:05:59", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 20:07:17", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 20:14:48", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 20:15:13", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 20:17:56", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 20:22:46", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 20:47:13", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 21:08:36", ieee123, SOLVED, Snap, 100,    1.000, 244, 134, 284, 2, OFF, 1, 2, 0, 0, 1, 1, -2.98821E-009, -5.28166E-005, 8.78553, -2.94E011, 879.976, 50
"17/05/2016 21:31:09", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
"17/05/2016 23:39:11", ieee123, SOLVED, Snap, 100,    1.000, 238, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0499, 0.99423, 3.4952, 1.22033, 0.0902794, 2.583, 0.150511, 50
